customer_id,loan_count,total_amount_overdue,maturity_dpd,total_missed_installment,has_14plus_dpd,count_14plus_dpd,tenor_in_months,ontime_repayment_rate,age,gender,marital_status,state,location,purpose,employment_status,dw_channel_key,total_loan_amount,income,income_bracket,age_category,missed_payment_ratio,overdue_utilization,monthly_loan_volume,repayment_efficiency,segment
170679,1,0.0,0,0,0,0,1.0,0.0,36,Unknown,2,Others,Others,2,2,5,33892.5,2469565.88,1.2M and above,33-37,0.0,0.0,33892.466107533895,0.0,Low Risk - Low Value
170693,1,59965.0,0,1,0,0,12.0,0.0,29,Unknown,2,Others,Others,8,0,5,728886.83,150000.0,150k - 299k,28-33,0.08333332638888948,0.08226928726359034,60740.564104952995,0.0,Low Risk - Low Value
170710,1,0.0,0,0,0,0,6.0,0.0,34,Unknown,2,Others,Others,7,0,5,375366.1,109369.0,70k - 149k,33-37,0.0,0.0,62561.00623983229,0.0,Low Risk - Low Value
170755,1,22136.17,0,1,0,0,3.0,0.0,34,Unknown,2,Others,Others,8,2,5,66738.52,486634.75,300k - 499k,33-37,0.33333322222225925,0.3316850598375318,22246.165917944694,0.0,Low Risk - Low Value
170780,2,0.0,0,0,0,0,2.0,0.0,30,Unknown,2,Others,Others,12,2,5,239961.08,1162235.2,800k - 1.19M,28-33,0.0,0.0,119980.48000975998,0.0,Low Risk - Low Value
170783,1,11507.0,0,1,0,0,6.0,0.0,30,Unknown,2,Plateau,Jos,2,0,0,140063.58,45914.0,<69k,28-33,0.16666663888889352,0.0821555467875221,23343.926109345644,0.0,Low Risk - Low Value
170790,1,0.0,0,0,0,0,12.0,0.0,21,Unknown,2,Jigawa,Kazaure,8,0,0,863517.93,181375.0,150k - 299k,18-28,0.0,0.0,71959.82150334821,0.0,Low Risk - Low Value
170799,1,0.0,0,0,0,0,3.0,16.66,27,Unknown,2,Others,Others,7,2,5,67491.76,225837.93,150k - 299k,18-28,0.0,0.0,22497.245834251386,0.1666,Low Risk - Low Value
170800,1,0.0,0,0,0,0,1.0,0.0,31,Unknown,2,Lagos,Mushin,9,0,5,11297.5,307808.32,300k - 499k,28-33,0.0,0.0,11297.488702511298,0.0,Low Risk - Low Value
170803,1,0.0,0,0,0,0,12.0,0.0,20,Unknown,2,Others,Others,4,0,5,1188499.3,131913.0,70k - 149k,18-28,0.0,0.0,99041.60007986666,0.0,Low Risk - Low Value
170810,1,0.0,0,0,0,0,6.0,0.0,32,Unknown,2,Others,Others,8,0,5,131658.31,62057.25,<69k,28-33,0.0,0.0,21943.048009492,0.0,Low Risk - Low Value
170814,1,0.0,0,0,0,0,6.0,0.0,29,Unknown,2,Others,Others,8,0,5,170875.99,103298.96,70k - 149k,28-33,0.0,0.0,28479.326920112177,0.0,Low Risk - Low Value
170816,1,23245.15,0,1,0,0,6.0,0.0,24,Unknown,2,Others,Others,8,0,5,140061.85,77000.0,70k - 149k,18-28,0.16666663888889352,0.16596346542498214,23343.637776060372,0.0,Low Risk - Low Value
170825,1,34522.0,0,1,0,0,6.0,0.0,27,Unknown,2,Others,Others,2,0,5,420187.28,122937.0,70k - 149k,18-28,0.16666663888889352,0.08215860318265189,70031.20166146639,0.0,Low Risk - Low Value
170862,1,56655.0,0,1,0,0,12.0,0.0,38,Unknown,2,Others,Others,8,0,5,1377300.04,136379.17,70k - 149k,37-44,0.08333332638888948,0.041134827818605786,114774.99376875053,0.0,Low Risk - Low Value
170864,1,0.0,0,0,0,0,12.0,0.0,36,Unknown,2,Lagos,Lagos,8,0,0,1832276.3,176417.0,150k - 299k,33-37,0.0,0.0,152689.67894252678,0.0,Low Risk - Low Value
170866,1,0.0,0,0,0,0,3.0,16.66,33,Unknown,2,Federal Capital Territory,Bwari,8,0,0,113386.26,293801.0,150k - 299k,28-33,0.0,0.0,37795.407401530865,0.1666,Low Risk - Low Value
170871,1,63657.0,0,1,0,0,12.0,0.0,44,Unknown,2,Jigawa, Kazaure Town,8,0,5,1547531.82,184341.0,150k - 299k,37-44,0.08333332638888948,0.041134533828169596,128960.97425325216,0.0,Low Risk - Low Value
170877,1,0.0,0,0,0,0,12.0,0.0,41,Unknown,2,Osun,Awo,8,0,5,851140.67,175000.0,150k - 299k,37-44,0.0,0.0,70928.38325596807,0.0,Low Risk - Low Value
170898,1,19332.0,0,1,0,0,6.0,0.0,27,Unknown,2,Lagos,Badagry,6,0,0,117653.0,62542.0,<69k,18-28,0.16666663888889352,0.16431370215664443,19608.83006519499,0.0,Low Risk - Low Value
170901,1,0.0,0,0,0,0,3.0,0.0,36,Unknown,2,Others,Others,13,2,5,130479.43,1018169.74,800k - 1.19M,33-37,0.0,0.0,43493.12883562372,0.0,Low Risk - Low Value
170909,1,0.0,0,0,0,0,12.0,33.33,38,Unknown,2,Rivers,Port Harcourt,8,0,0,1460043.5,1007947.0,800k - 1.19M,37-44,0.0,0.0,121670.28152747655,0.3333,Low Risk - Low Value
170924,1,22136.17,0,1,0,0,3.0,0.0,32,Unknown,2,Others,Others,7,2,5,133477.04,847411.37,800k - 1.19M,28-33,0.33333322222225925,0.16584252992000836,44492.33183588939,0.0,Low Risk - Low Value
170996,1,46806.43,0,1,0,0,12.0,0.0,31,Unknown,2,Lagos,Ikeja,6,0,5,1126594.54,132561.0,70k - 149k,28-33,0.08333332638888948,0.04154682837354995,93882.8705097608,0.0,Low Risk - Low Value
171031,1,49271.0,0,1,0,0,12.0,0.0,35,Unknown,2,Others,Others,8,0,5,598891.87,132863.0,70k - 149k,33-37,0.08333332638888948,0.08227027693649895,49907.651674362365,0.0,Low Risk - Low Value
171035,1,0.0,0,0,0,0,3.0,0.0,45,Unknown,2,Others,Others,8,2,5,120129.17,493473.98,300k - 499k,44-65,0.0,0.0,40043.04331898556,0.0,Low Risk - Low Value
171059,1,0.0,0,0,0,0,12.0,33.33,30,Unknown,2,Lagos,lagos,13,0,2,1238020.57,395001.0,300k - 499k,28-33,0.0,0.0,103168.37223596899,0.3333,Low Risk - Low Value
171061,1,0.0,0,0,0,0,3.0,0.0,41,Unknown,2,Others,Others,8,2,5,604120.21,199369.65,150k - 299k,37-44,0.0,0.0,201373.33620888792,0.0,Low Risk - Low Value
171069,1,9679.84,0,1,0,0,3.0,0.0,24,Unknown,2,Others,Others,2,0,5,67491.76,266818.41,150k - 299k,18-28,0.33333322222225925,0.14342254520932007,22497.245834251386,0.0,Low Risk - Low Value
171080,1,0.0,0,0,0,0,3.0,0.0,38,Unknown,2,Others,Others,8,2,5,133477.06,549428.97,500k - 799k,37-44,0.0,0.0,44492.33850255383,0.0,Low Risk - Low Value
171089,1,0.0,0,0,0,0,6.0,50.0,40,Unknown,2,Others,Others,7,0,5,175779.04,104920.0,70k - 149k,37-44,0.0,0.0,29296.50178391637,0.5,Low Risk - Low Value
171105,1,0.0,0,0,0,0,3.0,0.0,23,Unknown,2,Lagos,Lagos,8,2,5,1396130.55,5727511.71,1.2M and above,18-28,0.0,0.0,465376.694874435,0.0,Low Risk - Low Value
171129,1,0.0,0,0,0,0,12.0,16.66,33,Unknown,2,Others,Others,8,0,0,1371114.42,456073.0,300k - 499k,28-33,0.0,0.0,114259.52547837287,0.1666,Low Risk - Low Value
171149,2,0.0,0,0,0,0,4.0,0.0,30,Unknown,2,Others,Others,4,2,5,158529.12,446037.2,300k - 499k,28-33,0.0,0.0,39632.27009193248,0.0,Low Risk - Low Value
171219,1,0.0,0,0,0,0,6.0,16.66,26,Unknown,2,Others,Others,7,0,5,235306.0,64808.0,<69k,18-28,0.0,0.0,39217.66013038998,0.1666,Low Risk - Low Value
171255,1,33007.81,0,1,0,0,6.0,0.0,45,Unknown,2,Others,Others,8,0,5,397776.72,93328.33,70k - 149k,44-65,0.16666663888889352,0.08298074859664241,66296.1089506485,0.0,Low Risk - Low Value
171271,1,0.0,0,0,0,0,12.0,33.33,38,Unknown,2,Lagos,Lagos ,8,0,4,1547525.73,400066.0,300k - 499k,37-44,0.0,0.0,128960.46675329444,0.3333,Low Risk - Low Value
171273,1,0.0,0,0,0,0,7.0,33.33,28,Unknown,2,Others,Others,8,0,5,331923.78,127000.0,70k - 149k,18-28,0.0,0.0,47417.67608318914,0.3333,Low Risk - Low Value
171283,1,87824.55,0,1,0,0,3.0,0.0,48,Unknown,2,Others,Others,8,2,5,529746.52,937701.47,800k - 1.19M,44-65,0.33333322222225925,0.16578598760749616,176582.1144726285,0.0,Low Risk - Low Value
171342,1,0.0,0,0,0,0,12.0,0.0,45,Unknown,2,Others,Others,8,0,4,1547531.82,253826.0,150k - 299k,44-65,0.0,0.0,128960.97425325216,0.0,Low Risk - Low Value
171344,1,0.0,0,1,0,0,3.0,0.0,45,Unknown,2,Others,Others,8,0,4,234919.56,483603.31,300k - 499k,44-65,0.33333322222225925,0.0,78306.49389783536,0.0,Low Risk - Low Value
171373,1,163902.8,0,1,0,0,12.0,0.0,39,Unknown,2,Lagos,Festac Town,8,0,0,3946060.44,563230.0,500k - 799k,37-44,0.08333332638888948,0.04153580577188485,328838.3425968048,0.0,Low Risk - Low Value
171375,1,0.0,0,0,0,0,2.0,0.0,32,Unknown,2,Others,Others,7,2,5,120968.04,1761387.09,1.2M and above,28-33,0.0,0.0,60483.98975800511,0.0,Low Risk - Low Value
171387,1,23893.57,0,1,0,0,12.0,0.0,54,Unknown,2,Others,Others,4,0,1,773765.91,168559.89,150k - 299k,44-65,0.08333332638888948,0.030879584757060593,64480.48712662608,0.0,Low Risk - Low Value
171408,1,50162.0,0,1,0,0,12.0,0.0,33,Unknown,2,Others,Others,4,0,5,1219451.58,126205.0,70k - 149k,28-33,0.08333332638888948,0.04113488458472362,101620.95653158697,0.0,Low Risk - Low Value
171430,1,0.0,0,1,0,0,3.0,0.0,34,Unknown,2,Others,Others,8,0,1,267483.16,1099141.9,800k - 1.19M,33-37,0.33333322222225925,0.0,89161.02361299211,0.0,Low Risk - Low Value
171435,1,0.0,0,0,0,0,12.0,33.33,41,Unknown,2,Others,Others,4,0,1,311054.59,152942.45,150k - 299k,37-44,0.0,0.0,25921.213673232196,0.3333,Low Risk - Low Value
171472,1,0.0,0,0,0,0,6.0,0.0,25,Unknown,2,Others,Others,11,0,0,86838.86,81885.33,70k - 149k,18-28,0.0,0.0,14473.14092114318,0.0,Low Risk - Low Value
171511,1,0.0,0,0,0,0,3.0,16.66,37,Unknown,2,Lagos,Ajegunle,7,0,5,256468.86,169334.0,150k - 299k,33-37,0.0,0.0,85489.59150346949,0.1666,Low Risk - Low Value
171547,1,19293.02,0,1,0,0,6.0,0.0,38,Unknown,2,Others,Others,2,0,5,232504.22,90701.0,70k - 149k,37-44,0.16666663888889352,0.08297922506489139,38750.696874883855,0.0,Low Risk - Low Value
171553,1,11737.0,0,1,0,0,6.0,0.0,44,Unknown,2,Others,Others,4,0,5,71432.67,93729.0,70k - 149k,37-44,0.16666663888889352,0.16430857197183996,11905.443015759496,0.0,Low Risk - Low Value
171571,1,0.0,0,0,0,0,12.0,0.0,41,Unknown,2,Others,Others,8,0,5,631393.69,129984.0,70k - 149k,37-44,0.0,0.0,52616.13644865529,0.0,Low Risk - Low Value
171596,1,0.0,0,0,0,0,6.0,0.0,30,Unknown,2,Others,Others,8,0,5,189083.94,148809.17,70k - 149k,28-33,0.0,0.0,31513.98474766921,0.0,Low Risk - Low Value
171613,1,0.0,0,0,0,0,18.0,16.66,42,Unknown,2,Lagos,Ifako-Ijaye,12,0,5,5300350.52,185057.33,150k - 299k,37-44,0.0,0.0,294463.9014186721,0.1666,Low Risk - Low Value
171619,1,0.0,0,0,0,0,7.0,0.0,25,Unknown,2,Others,Others,2,0,5,367771.35,132250.0,70k - 149k,18-28,0.0,0.0,52538.756780177595,0.0,Low Risk - Low Value
171635,1,0.0,0,0,0,0,3.0,0.0,41,Unknown,2,Others,Others,4,0,5,33745.88,214784.96,150k - 299k,37-44,0.0,0.0,11248.622917125693,0.0,Low Risk - Low Value
171650,1,0.0,0,0,0,0,6.0,0.0,28,Unknown,2,Others,Others,8,0,5,145665.37,68333.33,<69k,18-28,0.0,0.0,24277.55762040706,0.0,Low Risk - Low Value
171667,1,20164.0,0,1,0,0,3.0,0.0,37,Unknown,2,Lagos,Agege,8,2,5,61399.28,406205.0,300k - 499k,33-37,0.33333322222225925,0.3284077598250597,20466.419844526717,0.0,Low Risk - Low Value
171689,1,57037.0,0,1,0,0,12.0,0.0,43,Unknown,2,Others,Others,8,0,5,693292.25,141695.0,70k - 149k,37-44,0.08333332638888948,0.08226977872595248,57774.34935213756,0.0,Low Risk - Low Value
171691,1,30682.79,0,1,0,0,6.0,0.0,31,Unknown,2,Others,Others,8,0,5,369766.1,82968.33,70k - 149k,28-33,0.16666663888889352,0.0829789155899284,61627.673062054484,0.0,Low Risk - Low Value
171735,1,0.0,0,0,0,0,12.0,16.66,33,Unknown,2,Others,Others,8,0,1,1389683.42,391553.5,300k - 499k,28-33,0.0,0.0,115806.94201608817,0.1666,Low Risk - Low Value
171782,1,0.0,0,0,0,0,6.0,33.33,57,Unknown,2,Others,Others,8,0,1,205892.75,96950.45,70k - 149k,44-65,0.0,0.0,34315.45261409123,0.3333,Low Risk - Low Value
171832,1,0.0,0,0,0,0,1.0,0.0,43,Unknown,2,Others,Others,8,2,5,11297.5,232875.0,150k - 299k,37-44,0.0,0.0,11297.488702511298,0.0,Low Risk - Low Value
171872,1,16110.0,0,1,0,0,6.0,0.0,25,Unknown,2,Niger,Suleja,4,0,2,196088.32,51667.0,<69k,18-28,0.16666663888889352,0.08215685666498566,32681.3812197698,0.0,Low Risk - Low Value
171904,1,53280.0,3,1,0,0,1.0,0.0,25,Unknown,2,Others,Others,8,0,2,54228.0,1201085.07,1.2M and above,18-28,0.9999990000010001,0.9825182562332647,54227.945772054234,0.0,High Risk
171936,1,0.0,0,0,0,0,6.0,0.0,32,Unknown,2,Others,Others,8,0,5,63027.39,34400.0,<69k,28-33,0.0,0.0,10504.563249239458,0.0,Low Risk - Low Value
171952,1,31760.0,0,1,0,0,6.0,0.0,25,Unknown,2,Others,Others,8,0,5,193286.57,78934.0,70k - 149k,18-28,0.16666663888889352,0.16431560661372221,32214.422964262838,0.0,Low Risk - Low Value
171960,1,19287.0,0,1,0,0,3.0,0.0,29,Unknown,2,Federal Capital Territory,Abuja,7,0,0,117459.78,383589.55,300k - 499k,28-33,0.33333322222225925,0.16420088646373934,39153.24694891768,0.0,Low Risk - Low Value
171994,1,0.0,0,0,0,0,6.0,33.33,49,Unknown,2,Others,Others,7,0,1,194687.46,92667.79,70k - 149k,44-65,0.0,0.0,32447.9045920159,0.3333,Low Risk - Low Value
172030,1,0.0,0,0,0,0,12.0,0.0,23,Unknown,2,Ogun,Ado Odo-Ota,4,0,1,1214809.36,300000.0,300k - 499k,18-28,0.0,0.0,101234.10489715794,0.0,Low Risk - Low Value
172050,1,0.0,0,1,0,0,3.0,0.0,41,Unknown,2,Others,Others,8,2,4,182863.37,1091546.32,800k - 1.19M,37-44,0.33333322222225925,0.0,60954.436348521216,0.0,Low Risk - Low Value
172125,1,0.0,0,0,0,0,6.0,0.0,36,Unknown,2,Others,Others,4,0,5,364162.58,100000.0,70k - 149k,33-37,0.0,0.0,60693.753217707796,0.0,Low Risk - Low Value
172154,1,0.0,0,0,0,0,3.0,0.0,25,Unknown,2,Others,Others,8,0,5,41844.97,55720.0,<69k,18-28,0.0,0.0,13948.31868389377,0.0,Low Risk - Low Value
172162,1,0.0,0,0,0,0,12.0,16.66,48,Unknown,2,Edo,Benin City,6,0,0,773759.78,229750.0,150k - 299k,44-65,0.0,0.0,64479.97629333531,0.1666,Low Risk - Low Value
172166,1,0.0,0,0,0,0,3.0,0.0,46,Unknown,2,Others,Others,8,2,5,128137.8,525264.29,500k - 799k,44-65,0.0,0.0,42712.58576247141,0.0,Low Risk - Low Value
172181,1,0.0,0,0,0,0,6.0,0.0,32,Unknown,2,Others,Others,2,0,5,176479.48,75500.0,70k - 149k,28-33,0.0,0.0,29413.241764459708,0.0,Low Risk - Low Value
172191,1,23011.84,0,1,0,0,6.0,0.0,30,Unknown,2,Others,Others,8,0,4,138662.72,65393.71,<69k,28-33,0.16666663888889352,0.16595549257820735,23110.449481591753,0.0,Low Risk - Low Value
172259,1,0.0,0,0,0,0,3.0,0.0,42,Unknown,2,Others,Others,8,0,5,340551.46,1648141.0,1.2M and above,37-44,0.0,0.0,113517.11549429483,0.0,Low Risk - Low Value
172281,1,0.0,0,0,0,0,3.0,16.66,36,Unknown,2,Lagos,Ikotun,8,0,2,78290.88,260095.73,150k - 299k,33-37,0.0,0.0,26096.951301016234,0.1666,Low Risk - Low Value
172292,1,50289.0,0,1,0,0,12.0,0.0,34,Unknown,2,Others,Others,8,0,4,611275.31,125887.06,70k - 149k,33-37,0.08333332638888948,0.08226898612986304,50939.604921699596,0.0,Low Risk - Low Value
172354,1,0.0,0,0,0,0,12.0,0.0,40,Unknown,2,Lagos,Ikotun,4,0,5,433308.41,157676.0,150k - 299k,37-44,0.0,0.0,36109.031157580735,0.0,Low Risk - Low Value
172411,1,0.0,0,0,0,0,3.0,0.0,32,Unknown,2,Lagos,Apapa,8,2,1,2609589.89,40825179.44,1.2M and above,28-33,0.0,0.0,869863.0067123311,0.0,Low Risk - Low Value
172460,1,0.0,0,0,0,0,6.0,0.0,41,Unknown,2,Bayelsa,Yenagoa,2,0,5,128357.93,199199.0,150k - 299k,37-44,0.0,0.0,21392.98476783587,0.0,Low Risk - Low Value
172477,1,72734.14,0,1,0,0,10.0,0.0,30,Unknown,2,Others,Others,8,0,1,730010.07,246952.79,150k - 299k,28-33,0.09999999000000101,0.09963443380979713,73000.99969990003,0.0,Low Risk - Low Value
172489,1,0.0,0,1,0,0,6.0,0.0,25,Unknown,2,Federal Capital Territory,Abuja,7,0,5,147066.25,89052.55,70k - 149k,18-28,0.16666663888889352,0.0,24511.037581493736,0.0,Low Risk - Low Value
172502,1,63657.0,0,1,0,0,12.0,0.0,39,Unknown,2,Jigawa,Kazaure,8,0,5,773765.91,176933.0,150k - 299k,37-44,0.08333332638888948,0.08226906765628603,64480.48712662608,0.0,Low Risk - Low Value
172505,1,0.0,0,0,0,0,1.0,0.0,26,Unknown,2,Others,Others,8,2,4,51968.5,466120.17,300k - 499k,18-28,0.0,0.0,51968.448031551976,0.0,Low Risk - Low Value
172570,1,0.0,0,0,0,0,12.0,0.0,30,Unknown,2,Others,Others,8,0,5,612818.57,135552.0,70k - 149k,28-33,0.0,0.0,51068.20991098251,0.0,Low Risk - Low Value
172588,1,0.0,0,0,0,0,6.0,0.0,31,Unknown,2,Others,Others,6,0,5,91041.5,49918.0,<69k,28-33,0.0,0.0,15173.580804403198,0.0,Low Risk - Low Value
172609,1,31512.0,0,1,0,0,6.0,0.0,22,Unknown,2,Others,Others,4,0,0,380969.66,121269.0,70k - 149k,18-28,0.16666663888889352,0.0827152482429107,63494.932750844535,0.0,Low Risk - Low Value
172654,1,0.0,0,0,0,0,6.0,0.0,24,Unknown,2,Others,Others,8,0,5,92440.65,43956.0,<69k,18-28,0.0,0.0,15406.772432204592,0.0,Low Risk - Low Value
172661,1,0.0,0,1,0,0,6.0,0.0,43,Unknown,2,Others,Others,8,0,1,267519.27,117670.0,70k - 149k,37-44,0.16666663888889352,0.0,44586.537568910404,0.0,Low Risk - Low Value
172680,1,23245.15,0,1,0,0,6.0,0.0,40,Unknown,2,Others,Others,8,0,0,140061.85,75620.0,70k - 149k,37-44,0.16666663888889352,0.16596346542498214,23343.637776060372,0.0,Low Risk - Low Value
172686,1,0.0,0,0,0,0,6.0,0.0,27,Unknown,2,Kwara,Ajasse Ipo,7,0,0,159670.69,79805.0,70k - 149k,18-28,0.0,0.0,26611.777231370463,0.0,Low Risk - Low Value
172699,1,26640.0,3,1,0,0,1.0,0.0,42,Unknown,2,Others,Others,1,2,5,54228.0,534175.59,500k - 799k,37-44,0.9999990000010001,0.49125912811663236,54227.945772054234,0.0,High Risk
172701,1,0.0,0,0,0,0,3.0,0.0,51,Unknown,2,Others,Others,3,2,0,130479.43,5049600.54,1.2M and above,44-65,0.0,0.0,43493.12883562372,0.0,Low Risk - Low Value
172705,1,0.0,0,0,0,0,6.0,0.0,38,Unknown,2,Others,Others,7,0,1,264717.5,124365.0,70k - 149k,37-44,0.0,0.0,44119.575980070666,0.0,Low Risk - Low Value
172748,1,0.0,0,0,0,0,1.0,100.0,52,Unknown,2,Lagos,Festac Town,8,2,5,538890.75,6218196.54,1.2M and above,44-65,0.0,0.0,538890.211109789,1.0,Low Risk - High Value
172768,1,0.0,0,0,0,0,6.0,33.33,35,Unknown,2,Others,Others,8,0,5,144264.49,67869.0,<69k,33-37,0.0,0.0,24044.07765932039,0.3333,Low Risk - Low Value
172813,1,0.0,0,0,0,0,6.0,16.66,33,Unknown,2,Oyo,Ibadan,6,0,5,420187.28,120084.0,70k - 149k,28-33,0.0,0.0,70031.20166146639,0.1666,Low Risk - Low Value
172856,1,0.0,0,0,0,0,12.0,0.0,23,Unknown,2,Jigawa,kazaure,8,0,5,290936.16,248863.0,150k - 299k,18-28,0.0,0.0,24244.67797961017,0.0,Low Risk - Low Value
172858,1,288132.8,0,1,0,0,3.0,0.0,39,Unknown,2,Kaduna,Kaduna,8,2,5,868993.47,3566121.61,1.2M and above,37-44,0.33333322222225925,0.33157073090511074,289664.39344520215,0.0,Low Risk - Low Value
172869,1,0.0,0,0,0,0,12.0,0.0,22,Unknown,2,Katsina,Katsina,8,0,5,937799.92,183138.0,150k - 299k,18-28,0.0,0.0,78149.98682083444,0.0,Low Risk - Low Value
172882,1,0.0,0,0,0,0,12.0,0.0,52,Unknown,2,Katsina,Katsina ,8,0,5,268496.63,229218.0,150k - 299k,44-65,0.0,0.0,22374.717302106892,0.0,Low Risk - Low Value
172891,1,0.0,0,0,0,0,3.0,33.33,36,Unknown,2,Akwa Ibom,Uyo,4,0,0,121484.86,159625.0,150k - 299k,33-37,0.0,0.0,40494.93983502005,0.3333,Low Risk - Low Value
172899,1,0.0,0,0,0,0,3.0,0.0,63,Unknown,2,Others,Others,4,2,5,130479.43,1845042.91,1.2M and above,44-65,0.0,0.0,43493.12883562372,0.0,Low Risk - Low Value
172963,1,0.0,0,0,0,0,12.0,0.0,36,Unknown,2,Lagos,Agege,8,0,0,563297.27,136715.0,70k - 149k,33-37,0.0,0.0,46941.4352548804,0.0,Low Risk - Low Value
172966,1,0.0,0,0,0,0,12.0,0.0,26,Unknown,2,Jigawa,Kazaure,8,0,5,1207068.23,244105.0,150k - 299k,18-28,0.0,0.0,100589.01078424911,0.0,Low Risk - Low Value
172977,1,0.0,0,0,0,0,3.0,0.0,35,Unknown,2,Others,Others,8,0,5,1328281.16,150013.0,150k - 299k,33-37,0.0,0.0,442760.2390799203,0.0,Low Risk - Low Value
172994,1,0.0,0,1,0,0,6.0,0.0,26,Unknown,2,Oyo,Ido,13,0,0,196088.32,46500.0,<69k,18-28,0.16666663888889352,0.0,32681.3812197698,0.0,Low Risk - Low Value
173122,1,0.0,0,0,0,0,6.0,0.0,33,Unknown,2,Others,Others,7,0,5,170875.99,93982.0,70k - 149k,28-33,0.0,0.0,28479.326920112177,0.0,Low Risk - Low Value
173133,1,0.0,0,0,0,0,3.0,0.0,37,Unknown,2,Others,Others,4,2,5,64792.22,263976.29,150k - 299k,33-37,0.0,0.0,21597.39946753351,0.0,Low Risk - Low Value
173149,1,0.0,0,1,0,0,6.0,0.0,35,Unknown,2,Ekiti,Ado-Ekiti,8,0,0,67230.03,29807.0,<69k,33-37,0.16666663888889352,0.0,11205.003132499478,0.0,Low Risk - Low Value
173151,1,0.0,0,0,0,0,6.0,0.0,36,Unknown,2,Others,Others,8,0,5,88239.75,74701.0,70k - 149k,33-37,0.0,0.0,14706.622548896241,0.0,Low Risk - Low Value
173161,1,0.0,0,0,0,0,12.0,33.33,38,Unknown,2,Others,Others,13,0,1,208919.19,129324.0,70k - 149k,37-44,0.0,0.0,17409.931049172414,0.3333,Low Risk - Low Value
173172,1,0.0,0,0,0,0,12.0,0.0,33,Unknown,2,Others,Others,2,0,5,567939.51,138950.0,70k - 149k,28-33,0.0,0.0,47328.28855597596,0.0,Low Risk - Low Value
173183,1,31380.7,0,1,0,0,6.0,0.0,24,Unknown,2,Lagos,Ikorodu,2,0,0,189083.94,104025.0,70k - 149k,18-28,0.16666663888889352,0.16596174164677358,31513.98474766921,0.0,Low Risk - Low Value
173189,1,0.0,0,0,0,0,2.0,0.0,38,Unknown,2,Others,Others,8,2,0,120968.04,1251064.18,1.2M and above,37-44,0.0,0.0,60483.98975800511,0.0,Low Risk - Low Value
173211,1,0.0,0,0,0,0,1.0,0.0,47,Unknown,2,Others,Others,8,2,5,28243.75,703634.38,500k - 799k,44-65,0.0,0.0,28243.721756278246,0.0,Low Risk - Low Value
173228,1,0.0,0,0,0,0,6.0,0.0,22,Unknown,2,Others,Others,8,0,0,189083.94,103484.0,70k - 149k,18-28,0.0,0.0,31513.98474766921,0.0,Low Risk - Low Value
173244,1,26033.76,0,1,0,0,6.0,0.0,38,Unknown,2,Sokoto,Sokoto,7,0,0,156870.66,85660.0,70k - 149k,37-44,0.16666663888889352,0.16595684623137327,26145.105642482395,0.0,Low Risk - Low Value
173253,1,35331.82,0,1,0,0,6.0,0.0,61,Unknown,2,Others,Others,8,0,5,212895.4,99735.0,70k - 149k,44-65,0.16666663888889352,0.16595858811338357,35482.56075290654,0.0,Low Risk - Low Value
173262,1,0.0,0,0,0,0,6.0,0.0,39,Unknown,2,Others,Others,8,0,5,120453.02,65750.0,<69k,37-44,0.0,0.0,20075.499987416668,0.0,Low Risk - Low Value
173282,1,0.0,0,0,0,0,12.0,0.0,32,Unknown,2,Others,Others,8,0,5,773765.91,166865.83,150k - 299k,28-33,0.0,0.0,64480.48712662608,0.0,Low Risk - Low Value
173389,1,0.0,0,0,0,0,12.0,0.0,31,Unknown,2,Others,Others,8,0,5,773765.91,158000.0,150k - 299k,28-33,0.0,0.0,64480.48712662608,0.0,Low Risk - Low Value
173395,1,0.0,0,0,0,0,6.0,0.0,46,Unknown,2,Others,Others,8,0,0,198888.36,114211.0,70k - 149k,44-65,0.0,0.0,33148.05447532425,0.0,Low Risk - Low Value
173399,1,0.0,0,0,0,0,3.0,0.0,30,Unknown,2,Others,Others,8,0,5,130479.43,1608357.81,1.2M and above,28-33,0.0,0.0,43493.12883562372,0.0,Low Risk - Low Value
173406,2,0.0,0,0,0,0,8.0,40.0,32,Unknown,2,Others,Others,7,0,5,733817.65,133200.0,70k - 149k,28-33,0.0,0.0,91727.19478410066,0.4,Low Risk - Low Value
173449,1,0.0,0,0,0,0,12.0,0.0,19,Unknown,2,Others,Others,8,0,5,704126.2,158313.0,150k - 299k,18-28,0.0,0.0,58677.17844356846,0.0,Low Risk - Low Value
173481,1,0.0,0,0,0,0,3.0,0.0,38,Unknown,2,Federal Capital Territory,Municipal Area Council,8,2,5,2609589.89,31767016.56,1.2M and above,37-44,0.0,0.0,869863.0067123311,0.0,Low Risk - Low Value
173549,1,0.0,0,0,0,0,3.0,0.0,24,Unknown,2,Others,Others,8,2,5,125468.41,1168235.95,800k - 1.19M,18-28,0.0,0.0,41822.78939240354,0.0,Low Risk - Low Value
173558,1,0.0,0,0,0,0,12.0,0.0,24,Unknown,2,Others,Others,8,0,5,543184.98,127803.0,70k - 149k,18-28,0.0,0.0,45265.411227882396,0.0,Low Risk - Low Value
173560,1,0.0,0,1,0,0,6.0,0.0,28,Unknown,2,Others,Others,4,0,0,268920.16,66667.0,<69k,18-28,0.16666663888889352,0.0,44820.01919666346,0.0,Low Risk - Low Value
173697,1,0.0,0,0,0,0,1.0,0.0,26,Unknown,2,Others,Others,4,2,5,65525.5,233237.39,150k - 299k,18-28,0.0,0.0,65525.43447456553,0.0,Low Risk - Low Value
