customer_id,loan_count,total_amount_overdue,maturity_dpd,total_missed_installment,has_14plus_dpd,count_14plus_dpd,tenor_in_months,ontime_repayment_rate,age,gender,marital_status,state,location,purpose,employment_status,dw_channel_key,total_loan_amount,income
188114,1,0.0,0,0,0,0,12.0,0.0,36,Male,,Rivers,Port-Harcourt,Personal,EMPLOYED,FSA,719602.36,291986.4
188124,1,0.0,0,0,0,0,10.0,0.0,24,Male,,Katsina,Katsina,Personal,EMPLOYED,ANDROID,1168017.68,337027.0
188134,1,0.0,0,0,0,0,12.0,0.0,33,Male,,,,Emergency Funds,EMPLOYED,WEB,762932.01,161315.0
188159,1,0.0,0,0,0,0,3.0,0.0,25,Female,,Lagos,Somolu,Emergency Funds,EMPLOYED,IOS,190326.63,220000.0
188161,1,0.0,0,0,0,0,6.0,0.0,32,Male,,Lagos,Ifako-Ijaye,Personal,EMPLOYED,ANDROID,187683.05,87970.86
188172,1,0.0,0,0,0,0,3.0,0.0,47,Female,,,,Housing,SELF_EMPLOYED,FSA,210893.62,864747.71
188199,1,0.0,0,0,0,0,12.0,0.0,28,Male,,,,Personal,EMPLOYED,WEB,1238020.57,382888.0
188202,1,0.0,0,0,0,0,12.0,0.0,31,Male,,,,Personal,EMPLOYED,WEB,309505.14,147345.5
188248,1,0.0,0,0,0,0,12.0,0.0,29,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,773765.91,218957.0
188307,1,0.0,0,0,0,0,6.0,0.0,27,Male,,Oyo,Egbeda,Healthcare,EMPLOYED,ANDROID,109249.45,60000.0
188309,1,0.0,0,0,0,0,12.0,0.0,40,Male,,,,Housing,EMPLOYED,WEB,509133.71,155817.0
188314,1,0.0,0,0,0,0,6.0,0.0,32,Male,,,,Personal,EMPLOYED,FSA,247910.44,95490.0
188333,1,0.0,0,0,0,0,12.0,0.0,40,Male,,,,Housing,EMPLOYED,ANDROID,773765.91,377686.0
188339,1,0.0,0,0,0,0,12.0,0.0,50,Male,,,,Personal,EMPLOYED,WEB,773765.91,170334.0
188386,1,0.0,0,0,0,0,12.0,0.0,23,Male,,Osun,Oshogbo,Personal,EMPLOYED,IOS,3112839.79,659933.65
188395,1,0.0,0,0,0,0,12.0,0.0,49,Male,,,,Personal,EMPLOYED,WEB,1238020.57,293919.0
188401,1,0.0,0,0,0,0,6.0,0.0,39,Male,,,,Personal,EMPLOYED,FSA,239506.92,112158.96
188426,1,0.0,0,0,0,0,12.0,0.0,39,Male,,Kwara,Ifelodun,Personal,EMPLOYED,FSA,349741.99,203183.33
188560,1,0.0,0,0,0,0,12.0,0.0,32,Male,,,,Personal,EMPLOYED,WEB,660796.57,166196.0
188572,1,0.0,0,0,0,0,6.0,0.0,29,Male,,Oyo,Ibadan,Emergency Funds,EMPLOYED,ANDROID,135860.95,67213.0
188579,1,0.0,0,0,0,0,12.0,0.0,55,Female,,Jigawa,Dutse,Personal,EMPLOYED,WEB,773765.91,183278.0
188586,1,0.0,0,0,0,0,12.0,0.0,28,Male,,,,Personal,EMPLOYED,WEB,640678.15,159287.0
188644,1,0.0,0,0,0,0,6.0,0.0,32,Male,,Lagos,Ajegunle,Personal,EMPLOYED,ANDROID,110648.6,62224.0
188666,1,0.0,0,0,0,0,12.0,0.0,34,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,773765.91,175098.0
188705,1,0.0,0,0,0,0,6.0,0.0,37,Male,,,,Housing,EMPLOYED,WEB,159670.69,87454.0
188709,1,0.0,0,0,0,0,6.0,0.0,30,Male,,,,Emergency Funds,EMPLOYED,WEB,194687.46,106538.0
188710,1,0.0,0,0,0,0,12.0,0.0,35,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,773765.91,192695.0
188735,1,0.0,0,0,0,0,6.0,0.0,32,Male,,Oyo,Ibadan,Housing,EMPLOYED,ANDROID,168074.23,75270.0
188758,1,0.0,0,0,0,0,12.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,665438.8,140898.0
188863,1,0.0,0,0,0,0,6.0,0.0,22,Male,,Ogun,Abeokuta,Utilities,EMPLOYED,ANDROID,105046.83,57471.0
188874,1,0.0,0,0,0,0,12.0,0.0,35,Male,,,,Personal,EMPLOYED,TSA,674723.31,138946.33
188876,1,0.0,0,0,0,0,2.0,0.0,33,Male,,,,Personal,SELF_EMPLOYED,WEB,120968.04,2059318.13
188895,1,0.0,0,0,0,0,12.0,0.0,36,Male,,Lagos,Lagos Island,Personal,EMPLOYED,WEB,871259.07,186945.0
188957,1,0.0,0,0,0,0,7.0,0.0,31,Male,,,,Personal,EMPLOYED,WEB,1062155.03,494883.0
188962,1,0.0,0,0,0,0,6.0,0.0,34,Female,,,,Personal,EMPLOYED,FSA,231103.37,108451.02
188984,1,0.0,0,0,0,0,12.0,0.0,42,Female,,,,Personal,SELF_EMPLOYED,WEB,603534.13,246207.0
189073,1,0.0,0,0,0,0,6.0,0.0,39,Male,,,,Personal,EMPLOYED,ANDROID,116252.11,51388.0
189122,1,0.0,0,0,0,0,6.0,0.0,41,Male,,,,Emergency Funds,EMPLOYED,WEB,130257.44,71576.0
189157,1,0.0,0,0,0,0,6.0,0.0,26,Male,,Edo,Benin City,Housing,EMPLOYED,ANDROID,71432.67,30715.0
189245,1,0.0,0,0,0,0,6.0,0.0,41,Male,,,,Healthcare,EMPLOYED,WEB,151267.14,82716.0
189260,1,0.0,0,0,0,0,6.0,0.0,55,Male,,,,Personal,EMPLOYED,WEB,159670.69,87287.0
189267,1,0.0,0,0,0,0,12.0,0.0,29,Male,,Federal Capital Territory,"Abuja Municipal Area Council (AMAC) Federal Capital Territory (FCT), Abuja",Personal,EMPLOYED,TSA,1005890.19,216273.03
189310,1,0.0,0,0,0,0,12.0,0.0,30,Male,,,,Personal,EMPLOYED,WEB,752098.04,152579.0
189382,1,0.0,0,0,0,0,12.0,0.0,24,Male,,,,Personal,EMPLOYED,WEB,665438.8,136347.5
189413,1,0.0,0,0,0,0,12.0,0.0,30,Male,,Adamawa,Mubi,Personal,EMPLOYED,ANDROID,773765.91,247103.0
189420,1,0.0,0,0,0,0,1.0,0.0,36,Male,,Ekiti,Ado-Ekiti,Emergency Funds,SELF_EMPLOYED,ANDROID,11297.5,224115.31
189434,1,0.0,0,0,0,0,12.0,0.0,32,Male,,Ekiti,Ado-Ekiti,Emergency Funds,EMPLOYED,ANDROID,555562.25,130768.0
189495,1,0.0,0,0,0,0,6.0,0.0,28,Male,,,,Healthcare,EMPLOYED,WEB,204491.86,111817.0
189503,1,0.0,0,0,0,0,6.0,0.0,33,Male,,,,Personal,EMPLOYED,ANDROID,158271.54,74169.0
189521,1,0.0,0,0,0,0,12.0,0.0,39,Male,,,,Personal,EMPLOYED,WEB,619010.29,145543.0
189531,1,0.0,0,0,0,0,3.0,0.0,26,Female,,Akwa Ibom,Uyo,Travel & Hospitality,SELF_EMPLOYED,WEB,39145.44,259420.66
189536,1,0.0,0,0,0,0,12.0,0.0,47,Male,,,,Personal,EMPLOYED,WEB,1115766.75,229641.58
189579,1,0.0,0,0,0,0,6.0,0.0,26,Male,,,,Education,EMPLOYED,ANDROID,210093.64,90054.0
189580,1,0.0,0,0,0,0,6.0,0.0,53,Female,,,,Personal,EMPLOYED,WEB,256715.84,127089.0
189615,1,0.0,0,0,0,0,6.0,0.0,35,Male,,Lagos,Lagos,Auto/Transportation,EMPLOYED,ANDROID,103645.94,59167.0
189619,1,0.0,0,0,0,0,12.0,0.0,33,Male,,,,Personal,EMPLOYED,WEB,1008989.08,217629.0
189662,1,0.0,0,0,0,0,6.0,0.0,40,Male,,,,Emergency Funds,EMPLOYED,WEB,210093.64,122235.0
189686,1,0.0,0,0,0,0,6.0,0.0,37,Male,,,,Housing,EMPLOYED,WEB,98044.16,53909.0
189696,1,0.0,0,0,0,0,12.0,0.0,31,Male,,,,Personal,EMPLOYED,WEB,786143.18,154995.0
189705,1,0.0,0,0,0,0,6.0,0.0,47,Male,,Jigawa,Roni,Personal,EMPLOYED,ANDROID,151267.14,83077.0
189708,1,0.0,0,0,0,0,6.0,0.0,25,Male,,,,Personal,EMPLOYED,FSA,240907.78,113192.64
189712,1,0.0,0,0,0,0,6.0,0.0,40,Male,,,,Events,EMPLOYED,WEB,119053.87,65221.0
189715,1,0.0,0,0,0,0,6.0,0.0,51,Male,,,,Personal,EMPLOYED,WEB,120453.02,65014.0
189724,1,0.0,0,0,0,0,12.0,0.0,30,Female,,Lagos,Kosofe,Personal,SELF_EMPLOYED,FSA,886735.26,181951.0
189728,1,0.0,0,0,0,0,12.0,0.0,41,Male,,Jigawa,jigawa,Personal,SELF_EMPLOYED,TSA,956368.88,190015.0
189752,1,0.0,0,0,0,0,10.0,0.0,28,Female,,,,Personal,EMPLOYED,FSA,730010.07,178118.57
189763,1,0.0,0,0,0,0,12.0,0.0,36,Male,,,,Uncategorized,EMPLOYED,WEB,1214175.96,41156.75
189777,1,0.0,0,0,0,0,12.0,0.0,30,Male,,,,Emergency Funds,EMPLOYED,WEB,773765.91,292098.0
189795,1,0.0,0,0,0,0,12.0,0.0,57,Male,,,,Emergency Funds,EMPLOYED,WEB,773765.91,262413.0
189818,1,0.0,0,0,0,0,12.0,0.0,33,Male,,Lagos,Agege,Travel & Hospitality,EMPLOYED,WEB,909946.46,198195.0
189823,1,0.0,0,0,0,0,6.0,0.0,35,Male,,Lagos,Lagos Mainland Local Government Area,Education,EMPLOYED,FSA,156870.66,73333.33
189880,1,0.0,0,0,0,0,6.0,0.0,36,Male,,Ogun,Ifo,Personal,EMPLOYED,ANDROID,141462.73,66216.46
189927,1,0.0,0,0,0,0,3.0,0.0,37,Female,,Lagos,Mushin,Housing,SELF_EMPLOYED,ANDROID,69154.33,456258.53
189952,1,0.0,0,0,0,0,12.0,0.0,39,Male,,,,Personal,EMPLOYED,WEB,653055.41,129804.0
189958,1,0.0,0,0,0,0,12.0,0.0,42,Male,,,,Personal,EMPLOYED,ANDROID,642221.48,132099.83
189984,1,0.0,0,0,0,0,6.0,0.0,27,Male,,,,Emergency Funds,EMPLOYED,ANDROID,182081.29,106529.0
189989,1,0.0,0,0,0,0,3.0,0.0,28,Male,,,,Emergency Funds,EMPLOYED,ANDROID,41844.97,274125.66
189993,1,0.0,0,0,0,0,6.0,0.0,52,Male,,Edo,Auchi,Personal,EMPLOYED,ANDROID,84037.11,46365.0
190017,1,0.0,0,0,0,0,12.0,0.0,30,Male,,,,Personal,EMPLOYED,WEB,620559.72,132425.0
190056,1,0.0,0,0,0,0,12.0,0.0,36,Male,,,,Housing,EMPLOYED,WEB,718052.93,158108.0
190060,1,0.0,0,0,0,0,12.0,0.0,28,Female,,Kano,Kano,Emergency Funds,EMPLOYED,IOS,471995.79,233599.0
190067,1,0.0,0,0,0,0,6.0,0.0,33,Male,,,,Housing,EMPLOYED,WEB,172276.86,93035.0
190070,1,0.0,0,0,0,0,12.0,0.0,37,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,773765.91,191244.0
190075,1,0.0,0,0,0,0,6.0,0.0,26,Male,,Ogun,Shagamu,Education,EMPLOYED,ANDROID,95242.41,50292.0
190103,1,0.0,0,0,0,0,6.0,0.0,23,Male,,,,Education,EMPLOYED,ANDROID,98044.16,53535.0
190112,1,0.0,0,0,0,0,6.0,0.0,45,Male,,Ogun,Ota,Personal,EMPLOYED,ANDROID,98044.16,45746.0
190113,1,0.0,0,0,0,0,6.0,0.0,37,Male,,,,Personal,EMPLOYED,WEB,116252.11,63386.0
190153,1,0.0,0,0,0,0,6.0,0.0,39,Male,,,,Personal,EMPLOYED,WEB,219898.06,83845.83
190167,1,0.0,0,0,0,0,3.0,66.67,38,Male,,Cross River,Calabar,Housing,EMPLOYED,ANDROID,57592.69,162905.0
190202,1,0.0,0,0,0,0,12.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,766024.77,170547.0
190206,1,0.0,0,0,0,0,6.0,0.0,31,Male,,,,Personal,EMPLOYED,WEB,210093.64,116104.0
190213,1,0.0,0,0,0,0,12.0,0.0,39,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,936256.6,203843.0
190218,1,0.0,0,0,0,0,6.0,0.0,23,Male,,,,Personal,EMPLOYED,WEB,147066.25,69230.0
190236,1,0.0,0,0,0,0,12.0,0.0,35,Male,,,,Personal,EMPLOYED,WEB,773765.91,187033.0
190257,1,0.0,0,0,0,0,6.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,154068.91,84258.0
190331,1,0.0,0,0,0,0,6.0,0.0,26,Male,,Lagos,Ikotun,Emergency Funds,EMPLOYED,ANDROID,119053.87,64576.0
190363,1,0.0,0,0,0,0,12.0,0.0,31,Male,,,,Personal,EMPLOYED,WEB,773765.91,191741.0
190468,1,0.0,0,0,0,0,6.0,0.0,30,Female,,Lagos,Somolu,Emergency Funds,EMPLOYED,ANDROID,133059.21,73057.0
190490,1,0.0,0,0,0,0,6.0,0.0,26,Male,,,,Emergency Funds,EMPLOYED,ANDROID,189083.94,103484.0
190507,1,0.0,0,0,0,0,6.0,0.0,26,Male,,,,Emergency Funds,EMPLOYED,WEB,156870.66,78481.0
190518,1,0.0,0,0,0,0,6.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,154068.91,84092.0
190520,1,0.0,0,0,0,0,12.0,0.0,25,Male,,,,Personal,EMPLOYED,WEB,773765.91,157140.0
190637,1,0.0,0,0,0,0,6.0,0.0,38,Male,,,,Healthcare,EMPLOYED,WEB,179279.52,96042.0
190729,1,0.0,0,0,0,0,6.0,0.0,30,Male,,Ogun,Ifo,Housing,EMPLOYED,IOS,210093.64,93760.0
190789,1,0.0,0,0,0,0,1.0,0.0,52,Female,,,,Housing,SELF_EMPLOYED,ANDROID,111475.0,6430239.37
190830,1,0.0,0,0,0,0,4.0,0.0,28,Female,,,,Emergency Funds,EMPLOYED,WEB,89690.15,175909.0
190838,1,0.0,0,0,0,0,6.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,162472.46,88978.0
190860,1,0.0,0,0,0,0,6.0,0.0,27,Female,,,,Housing,EMPLOYED,WEB,210093.64,118916.0
190921,1,0.0,0,0,0,0,3.0,0.0,29,Male,,,,Emergency Funds,SELF_EMPLOYED,WEB,49386.31,324102.39
190922,1,0.0,0,0,0,0,6.0,0.0,42,Male,,Oyo,Ibadan,Housing,EMPLOYED,ANDROID,140061.85,82716.0
190967,1,0.0,0,0,0,0,12.0,0.0,34,Male,,,,Personal,EMPLOYED,WEB,632936.99,132034.0
190985,1,0.0,0,0,0,0,3.0,0.0,39,Male,,,,Emergency Funds,EMPLOYED,WEB,41844.97,273255.71
190997,1,0.0,0,0,0,0,12.0,0.0,21,Male,,Jigawa,Kazaure,Personal,EMPLOYED,ANDROID,687100.57,151463.0
191070,1,0.0,0,0,0,0,6.0,0.0,25,Male,,,,Personal,EMPLOYED,WEB,189083.94,91365.0
191128,1,0.0,0,0,0,0,12.0,0.0,26,Male,,,,Healthcare,EMPLOYED,ANDROID,619010.29,210627.0
191138,1,0.0,0,0,0,0,12.0,0.0,27,Male,,,,Housing,EMPLOYED,FSA,773765.91,498107.81
191167,1,0.0,0,0,0,0,6.0,0.0,23,Male,,,,Education,EMPLOYED,WEB,161071.57,77812.0
191249,1,0.0,0,0,0,0,3.0,0.0,47,Male,,,,Personal,SELF_EMPLOYED,ANDROID,121464.1,561229.64
191263,1,0.0,0,0,0,0,2.0,0.0,30,Female,,,,Housing,EMPLOYED,IOS,61489.91,812107.14
191267,1,0.0,0,0,0,0,12.0,0.0,27,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,1238020.57,261363.0
191324,1,0.0,0,0,0,0,3.0,0.0,26,Male,,,,Emergency Funds,SELF_EMPLOYED,WEB,130479.43,3626533.96
191335,1,0.0,0,0,0,0,12.0,0.0,42,Male,,Lagos,Ikorodu,Personal,EMPLOYED,ANDROID,3071859.01,561394.0
191346,1,0.0,0,0,0,0,6.0,0.0,32,Male,,Rivers,Port Harcourt,Healthcare,EMPLOYED,ANDROID,117653.0,63111.0
191353,1,0.0,0,0,0,0,12.0,0.0,35,Male,,,,Personal,EMPLOYED,WEB,745906.35,136719.0
191390,1,0.0,0,0,0,0,12.0,0.0,28,Male,,,,Healthcare,EMPLOYED,WEB,708768.44,233558.0
191406,1,0.0,0,0,0,0,12.0,0.0,29,Male,,,,Personal,EMPLOYED,WEB,645320.39,134000.0
191409,1,0.0,0,0,0,0,12.0,0.0,54,Male,,Rivers,Etche,Personal,EMPLOYED,FSA,5066140.85,867511.0
191422,1,0.0,0,0,0,0,6.0,0.0,52,Male,,Rivers,Port Harcourt,Personal,EMPLOYED,ANDROID,152668.02,83863.0
191453,1,0.0,0,0,0,0,3.0,0.0,30,Male,,,,Emergency Funds,EMPLOYED,ANDROID,66738.52,637308.57
191456,1,0.0,0,0,0,0,6.0,0.0,26,Male,,Lagos,Ifako,Emergency Funds,EMPLOYED,ANDROID,61628.26,106251.0
191457,1,0.0,0,0,0,0,12.0,0.0,48,Male,,Oyo,Ibadan,Personal,EMPLOYED,ANDROID,1258138.98,258661.32
191459,1,0.0,0,0,0,0,12.0,50.0,33,Male,,,,Personal,EMPLOYED,ANDROID,875901.32,206010.0
191465,1,0.0,0,0,0,0,12.0,0.0,33,Male,,,,Personal,EMPLOYED,FSA,563297.27,130333.42
191470,1,0.0,0,0,0,0,6.0,0.0,21,Male,,,,Education,EMPLOYED,WEB,104346.4,56744.0
191487,1,0.0,0,0,0,0,12.0,0.0,41,Male,,Oyo,Ibadan,Personal,EMPLOYED,WEB,1238020.57,332280.0
191509,1,0.0,0,0,0,0,12.0,0.0,49,Male,,,,Personal,EMPLOYED,ANDROID,552469.48,129984.0
191520,1,0.0,0,0,0,0,12.0,0.0,39,Male,,Oyo,oyo,Personal,EMPLOYED,IOS,1052318.7,260990.0
191526,1,0.0,0,0,0,0,12.0,0.0,53,Male,,Lagos,Alimosho,Personal,EMPLOYED,FSA,628294.81,129174.87
191542,1,0.0,0,0,0,0,6.0,0.0,21,Male,,,,Personal,EMPLOYED,WEB,138662.72,70477.0
191571,1,0.0,0,0,0,0,12.0,0.0,34,Male,,,,Personal,EMPLOYED,ANDROID,772216.45,181384.0
191576,1,0.0,0,0,0,0,12.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,554012.79,130121.0
191583,1,0.0,0,0,0,0,6.0,0.0,25,Female,,,,Personal,EMPLOYED,FSA,233905.11,109772.23
191596,1,0.0,0,0,0,0,3.0,0.0,44,Male,,,,Personal,EMPLOYED,ANDROID,82755.82,259763.85
191641,1,0.0,0,0,0,0,12.0,0.0,32,Male,,Lagos,Alimosho,Personal,SELF_EMPLOYED,FSA,773765.91,208192.0
191643,1,0.0,0,0,0,0,12.0,0.0,24,Male,,Lagos,Lagos,Personal,EMPLOYED,WEB,940898.82,221036.0
191645,1,0.0,0,0,0,0,6.0,0.0,42,Male,,Oyo,Ibadan,Housing,EMPLOYED,WEB,155469.78,67045.0
191668,1,0.0,0,0,0,0,3.0,0.0,32,Female,,,,Personal,SELF_EMPLOYED,TSA,298797.96,1223671.96
191679,1,0.0,0,0,0,0,12.0,0.0,23,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,773765.91,169537.0
191708,1,0.0,0,0,0,0,3.0,0.0,43,Female,,Rivers,Port Harcourt,Utilities,EMPLOYED,ANDROID,686493.98,766667.0
191712,1,0.0,0,0,0,0,6.0,0.0,43,Female,,,,Personal,EMPLOYED,FSA,236705.14,111136.29
191723,1,0.0,0,0,0,0,3.0,0.0,49,Male,,,,Emergency Funds,EMPLOYED,ANDROID,40314.81,179396.0
191726,1,0.0,0,0,0,0,6.0,0.0,21,Male,,,,Utilities,EMPLOYED,WEB,140762.3,77200.0
191747,1,0.0,0,0,0,0,12.0,0.0,31,Male,,Jigawa,Hadejia,Personal,EMPLOYED,ANDROID,875901.32,189172.0
191812,1,0.0,0,0,0,0,3.0,0.0,46,Male,,Lagos,Lagos,Personal,SELF_EMPLOYED,ANDROID,133477.06,46851.2
191814,1,0.0,0,0,0,0,2.0,0.0,27,Female,,,,Personal,SELF_EMPLOYED,WEB,120968.04,7659084.04
191820,1,0.0,0,0,0,0,3.0,0.0,33,Male,,,,Personal,EMPLOYED,WEB,260958.86,3144376.33
191869,1,0.0,0,0,0,0,6.0,0.0,49,Male,,,,Housing,EMPLOYED,WEB,81237.09,90746.0
191874,1,0.0,0,0,0,0,6.0,0.0,37,Male,,,,Emergency Funds,EMPLOYED,WEB,92440.65,49816.0
191881,1,0.0,0,0,0,0,6.0,0.0,41,Female,,,,Personal,EMPLOYED,FSA,350157.24,60731.24
191887,1,0.0,0,0,0,0,12.0,0.0,50,Male,,,,Housing,EMPLOYED,FSA,758859.98,1342600.0
191921,1,0.0,0,0,0,0,3.0,0.0,29,Female,,,,Education,EMPLOYED,WEB,130479.43,1054096.65
191923,1,0.0,0,0,0,0,3.0,0.0,33,Male,,Osun,Ile-Ife,Personal,SELF_EMPLOYED,ANDROID,130479.43,1486529.15
192001,1,0.0,0,0,0,0,2.0,0.0,41,Female,,Imo,Okigwe,Retail/Home Goods,EMPLOYED,ANDROID,120968.04,1532154.43
192003,1,0.0,0,0,0,0,3.0,0.0,40,Male,,Katsina,funtua,Personal,EMPLOYED,WEB,3914385.06,18192529.14
192021,1,0.0,0,0,0,0,6.0,0.0,25,Female,,Lagos,Eti-Osa,Personal,EMPLOYED,ANDROID,641790.77,246396.0
192026,1,0.0,0,0,0,0,6.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,203091.0,76668.0
192039,1,0.0,0,0,0,0,12.0,0.0,34,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,773765.91,235593.0
192040,1,0.0,0,0,0,0,12.0,0.0,26,Male,,,,Personal,EMPLOYED,WEB,721145.71,154740.0
192046,1,0.0,0,0,0,0,12.0,0.0,35,Male,,,,Personal,EMPLOYED,WEB,773765.91,215408.0
192047,1,0.0,0,0,0,0,12.0,0.0,29,Male,,Jigawa,Kazaure,Personal,EMPLOYED,WEB,773765.91,223305.0
192050,1,0.0,0,0,0,0,6.0,0.0,26,Male,,,,Personal,EMPLOYED,WEB,182081.29,98105.0
192051,1,0.0,0,0,0,0,3.0,0.0,29,Female,,Lagos,Lekki,Personal,SELF_EMPLOYED,ANDROID,130479.43,1188513.24
192059,1,0.0,0,0,0,0,12.0,0.0,52,Male,,,,Emergency Funds,EMPLOYED,WEB,605083.56,132543.0
192075,1,0.0,0,0,0,0,12.0,0.0,27,Male,,,,Emergency Funds,EMPLOYED,WEB,699483.92,152746.0
192079,1,0.0,0,0,0,0,6.0,0.0,52,Male,,,,Personal,EMPLOYED,WEB,212895.4,99703.83
192088,1,0.0,0,0,0,0,6.0,0.0,28,Female,,Ogun,Ifo,Education,EMPLOYED,ANDROID,75633.56,41267.0
192091,1,0.0,0,0,0,0,1.0,0.0,28,Female,,Ogun,Ijebu Ode,Personal,SELF_EMPLOYED,IOS,23724.75,468535.0
192118,1,0.0,0,0,0,0,12.0,0.0,26,Male,,,,Personal,EMPLOYED,WEB,643770.95,145413.0
192127,1,0.0,0,0,0,0,12.0,0.0,30,Male,,Lagos,Eti Osa,Personal,EMPLOYED,FSA,1821258.24,740401.0
192145,1,0.0,0,0,0,0,2.0,0.0,27,Male,,,,Travel & Hospitality,SELF_EMPLOYED,WEB,61489.91,922402.39
192167,1,0.0,0,0,0,0,12.0,0.0,28,Male,,,,Emergency Funds,EMPLOYED,WEB,713410.67,150454.0
192215,1,0.0,0,0,0,0,3.0,0.0,28,Male,,Federal Capital Territory,Abuja,Electronics,SELF_EMPLOYED,ANDROID,130479.43,2688603.01
192250,1,0.0,0,0,0,0,6.0,0.0,26,Male,,,,Personal,EMPLOYED,WEB,201690.11,110751.0
192253,1,0.0,0,0,0,0,6.0,0.0,23,Male,,,,Personal,EMPLOYED,WEB,191885.7,88435.0
192257,1,0.0,0,0,0,0,3.0,0.0,32,Male,,,,Personal,EMPLOYED,WEB,36445.4,241728.01
192265,1,0.0,0,0,0,0,5.0,0.0,30,Male,,,,Housing,EMPLOYED,WEB,372577.2,242142.0
192269,1,0.0,0,0,0,0,6.0,0.0,26,Male,,,,Personal,EMPLOYED,ANDROID,210093.64,106029.0
192270,1,0.0,0,0,0,0,6.0,0.0,36,Male,,,,Personal,EMPLOYED,ANDROID,210093.64,112904.0
192273,1,0.0,0,0,0,0,12.0,0.0,38,Male,,,,Uncategorized,EMPLOYED,WEB,704126.2,165689.0
192281,1,0.0,0,0,0,0,6.0,0.0,22,Male,,,,Personal,EMPLOYED,WEB,148467.13,69633.33
192285,1,0.0,0,0,0,0,12.0,0.0,32,Male,,Jigawa,Kazaure,Uncategorized,EMPLOYED,WEB,773765.91,183493.0
192287,1,0.0,0,0,0,0,12.0,0.0,33,Male,,Federal Capital Territory,Abuja,Personal,EMPLOYED,IOS,3698676.16,896394.0
192307,1,0.0,0,0,0,0,2.0,0.0,28,Male,,Lagos,Eti-Osa,Housing,EMPLOYED,ANDROID,120968.04,1280114.82
192308,1,0.0,0,0,0,0,3.0,0.0,33,Female,,,,Housing,SELF_EMPLOYED,IOS,159185.2,1048971.32
192331,1,0.0,0,0,0,0,12.0,0.0,45,Male,,Jigawa,Kazaure,Uncategorized,EMPLOYED,WEB,773765.91,208212.0
192333,1,0.0,0,0,0,0,3.0,0.0,24,Female,,,,Housing,SELF_EMPLOYED,FSA,411109.21,899956.6
192379,1,0.0,0,0,0,0,12.0,0.0,29,Male,,Lagos,Ikotun,Personal,EMPLOYED,WEB,773765.91,190000.0
192408,1,0.0,0,0,0,0,6.0,0.0,37,Male,,,,Personal,SELF_EMPLOYED,FSA,154068.91,120103.09
192424,1,0.0,0,0,0,0,12.0,0.0,54,Male,,,,Personal,EMPLOYED,WEB,2062851.13,371483.0
192426,1,0.0,0,0,0,0,12.0,0.0,39,Male,,Enugu,Enugu,Personal,EMPLOYED,WEB,773765.91,228797.0
192470,1,0.0,0,0,0,0,2.0,0.0,30,Male,,,,Personal,SELF_EMPLOYED,WEB,120968.04,10925733.34
192475,1,0.0,0,0,0,0,6.0,0.0,30,Female,,,,Housing,EMPLOYED,WEB,77034.45,30586.0
192494,1,0.0,0,0,0,0,3.0,0.0,23,Male,,Lagos,Surulere,Personal,EMPLOYED,FSA,507565.05,2084576.47
192496,1,0.0,0,0,0,0,6.0,0.0,28,Male,,,,Personal,EMPLOYED,WEB,126056.54,68847.0
192507,1,0.0,0,0,0,0,1.0,0.0,34,Female,,,,Personal,SELF_EMPLOYED,WEB,111475.0,2295285.71
192524,1,0.0,0,0,0,0,12.0,0.0,39,Female,,Oyo,Ibadan,Personal,EMPLOYED,ANDROID,1016724.11,238902.0
192616,1,0.0,0,0,0,0,6.0,0.0,51,Male,,,,Housing,EMPLOYED,FSA,263133.96,160476.33
192617,1,0.0,0,0,0,0,3.0,0.0,35,Female,,,,Consumer Goods,EMPLOYED,WEB,62734.21,411794.29
192620,1,0.0,0,0,0,0,12.0,0.0,40,Male,,Oyo,ibadan,Personal,EMPLOYED,ANDROID,968752.26,227698.0
192626,1,0.0,0,0,0,0,3.0,0.0,42,Female,,Ogun,Isara,Personal,SELF_EMPLOYED,WEB,1957192.31,23384436.23
192633,1,0.0,0,0,0,0,3.0,0.0,32,Female,,Lagos,Oshodi-Isolo,Personal,SELF_EMPLOYED,FSA,3914385.06,14652798.18
192656,1,0.0,0,0,0,0,6.0,0.0,51,Male,,,,Housing,EMPLOYED,FSA,176479.48,82763.17
192678,1,0.0,0,0,0,0,6.0,0.0,31,Male,,,,Education,EMPLOYED,WEB,109249.45,52747.0
192690,1,0.0,0,0,0,0,6.0,0.0,34,Male,,,,Personal,EMPLOYED,WEB,194687.46,81243.0
